00001 ; RandomListExperiment ; Random0 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.1111 ; 00.2000 ; 00.6380 ; 00.0050 ; 00.6330 ; 00.0000 
00002 ; RandomListExperiment ; Random0 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0500 ; 00.0000 ; 00.2000 ; 01.1790 ; 00.0050 ; 01.1740 ; 00.0000 
00003 ; RandomListExperiment ; Random0 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0833 ; 01.0000 ; 00.1538 ; 00.6000 ; 00.1667 ; 00.2500 ; 05.4360 ; 00.0060 ; 05.4300 ; 00.0000 
00004 ; RandomListExperiment ; Random0 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.1000 ; 01.0000 ; 00.1818 ; 00.5000 ; 00.2000 ; 00.2500 ; 02.8430 ; 00.0050 ; 02.8380 ; 00.0000 
00005 ; RandomListExperiment ; Random1 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.1500 ; 00.0000 ; 00.2000 ; 00.6720 ; 00.0060 ; 00.6660 ; 00.0000 
00006 ; RandomListExperiment ; Random1 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.0000 ; 00.1000 ; 01.1540 ; 00.0060 ; 01.1480 ; 00.0000 
00007 ; RandomListExperiment ; Random1 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.1500 ; 00.1429 ; 00.2000 ; 05.3960 ; 00.0050 ; 05.3910 ; 00.0000 
00008 ; RandomListExperiment ; Random1 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0500 ; 00.5000 ; 00.3000 ; 00.6100 ; 00.0050 ; 00.6050 ; 00.0000 
00009 ; RandomListExperiment ; Random2 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.3000 ; 00.0000 ; 00.1500 ; 00.6450 ; 00.0050 ; 00.6400 ; 00.0000 
00010 ; RandomListExperiment ; Random2 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.0000 ; 00.2000 ; 01.1380 ; 00.0050 ; 01.1330 ; 00.0000 
00011 ; RandomListExperiment ; Random2 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.1667 ; 01.0000 ; 00.2857 ; 00.3000 ; 00.3333 ; 00.2500 ; 05.5610 ; 00.0050 ; 05.5560 ; 00.0000 
00012 ; RandomListExperiment ; Random2 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.2000 ; 01.0000 ; 00.3333 ; 00.2500 ; 00.3333 ; 00.2500 ; 01.7900 ; 00.0050 ; 01.7850 ; 00.0000 
00013 ; RandomListExperiment ; Random3 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.4000 ; 00.0000 ; 00.2000 ; 00.6560 ; 00.0050 ; 00.6510 ; 00.0000 
00014 ; RandomListExperiment ; Random3 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.0000 ; 00.2000 ; 01.1560 ; 00.0050 ; 01.1510 ; 00.0000 
00015 ; RandomListExperiment ; Random3 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0909 ; 01.0000 ; 00.1667 ; 00.5500 ; 00.0000 ; 00.1500 ; 05.5480 ; 00.0060 ; 05.5420 ; 00.0000 
00016 ; RandomListExperiment ; Random3 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.4000 ; 00.0588 ; 00.2000 ; 01.0570 ; 00.0050 ; 01.0520 ; 00.0000 
00017 ; RandomListExperiment ; Random4 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.2000 ; 00.0000 ; 00.2000 ; 00.6820 ; 00.0060 ; 00.6760 ; 00.0000 
00018 ; RandomListExperiment ; Random4 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.0000 ; 00.1500 ; 01.2050 ; 00.0060 ; 01.1990 ; 00.0000 
00019 ; RandomListExperiment ; Random4 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0500 ; 00.0714 ; 00.2000 ; 05.4110 ; 00.0050 ; 05.4060 ; 00.0000 
00020 ; RandomListExperiment ; Random4 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0500 ; 00.0714 ; 00.2000 ; 03.3500 ; 00.0050 ; 03.3450 ; 00.0000 
00021 ; RandomListExperiment ; Random5 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.0000 ; 00.1000 ; 00.6680 ; 00.0050 ; 00.6630 ; 00.0000 
00022 ; RandomListExperiment ; Random5 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.0000 ; 00.1000 ; 01.1380 ; 00.0060 ; 01.1320 ; 00.0000 
00023 ; RandomListExperiment ; Random5 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.2000 ; 00.0000 ; 00.1500 ; 05.4300 ; 00.0050 ; 05.4250 ; 00.0000 
00024 ; RandomListExperiment ; Random5 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0000 ; 01.0000 ; 00.4000 ; 00.2110 ; 00.0050 ; 00.2060 ; 00.0000 
00025 ; RandomListExperiment ; Random6 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.1500 ; 00.6560 ; 00.0050 ; 00.6510 ; 00.0000 
00026 ; RandomListExperiment ; Random6 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0000 ; 00.0000 ; 00.0000 ; 01.0000 ; 00.0000 ; 00.1500 ; 01.1700 ; 00.0050 ; 01.1650 ; 00.0000 
00027 ; RandomListExperiment ; Random6 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.1500 ; 00.1250 ; 00.2000 ; 05.3400 ; 00.0050 ; 05.3350 ; 00.0000 
00028 ; RandomListExperiment ; Random6 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0000 ; 01.0000 ; 00.2500 ; 00.6540 ; 00.0050 ; 00.6490 ; 00.0000 
00029 ; RandomListExperiment ; Random7 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.2000 ; 00.6510 ; 00.0060 ; 00.6450 ; 00.0000 
00030 ; RandomListExperiment ; Random7 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0000 ; 00.0000 ; 00.0000 ; 01.0000 ; 00.0000 ; 00.1000 ; 01.1600 ; 00.0050 ; 01.1550 ; 00.0000 
00031 ; RandomListExperiment ; Random7 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.0000 ; 00.3000 ; 05.3160 ; 00.0050 ; 05.3110 ; 00.0000 
00032 ; RandomListExperiment ; Random7 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.2500 ; 00.5000 ; 00.3333 ; 00.2000 ; 00.1667 ; 00.3000 ; 00.2760 ; 00.0050 ; 00.2710 ; 00.0000 
00033 ; RandomListExperiment ; Random8 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0500 ; 00.0000 ; 00.2000 ; 00.6220 ; 00.0050 ; 00.6170 ; 00.0000 
00034 ; RandomListExperiment ; Random8 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 00.0000 ; 00.1500 ; 01.1540 ; 00.0050 ; 01.1490 ; 00.0000 
00035 ; RandomListExperiment ; Random8 ; 00000 ; 00080 ; 00020 ; 00040 ; 00002 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.5500 ; 00.0000 ; 00.3000 ; 05.3080 ; 00.0050 ; 05.3030 ; 00.0000 
00036 ; RandomListExperiment ; Random8 ; 00000 ; 00080 ; 00020 ; 00040 ; 00003 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.0500 ; 00.0909 ; 00.2000 ; 00.9660 ; 00.0050 ; 00.9610 ; 00.0000 
00037 ; RandomListExperiment ; Random9 ; 00000 ; 00080 ; 00020 ; 00040 ; 00000 ; 00.0000 ; 00.0000 ; 00.0000 ; 00.2000 ; 00.0556 ; 00.2000 ; 00.6880 ; 00.0050 ; 00.6830 ; 00.0000 
00038 ; RandomListExperiment ; Random9 ; 00000 ; 00080 ; 00020 ; 00040 ; 00001 ; 00.0000 ; 00.0000 ; 00.0000 ; 01.0000 ; 00.0000 ; 00.0500 ; 01.3370 ; 00.0060 ; 01.3310 ; 00.0000 
