00001 ; kkk ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.1400 ; 00.0000 ; 00.1400 ; 00.0000 
00002 ; kkk ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0150 ; 00.0000 ; 00.0150 ; 00.0000 
00003 ; kkk ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0240 ; 00.0000 ; 00.0240 ; 00.0000 
00004 ; kkk ; BAR0013AroundTheFairyFort ; 00272 ; 00090 ; 00020 ; 00010 ; 00000 ; 00.1429 ; 01.0000 ; 00.2500 ; 00.3500 ; 01.0000 ; 00.3333 ; 00.1410 ; 00.0000 ; 00.1410 ; 00.0000 
00005 ; kkk ; BAR0013AroundTheFairyFort ; 00272 ; 00090 ; 00020 ; 00010 ; 00001 ; 00.1429 ; 01.0000 ; 00.2500 ; 00.3500 ; 01.0000 ; 00.3333 ; 00.0150 ; 00.0000 ; 00.0150 ; 00.0000 
00006 ; kkk ; BAR0013AroundTheFairyFort ; 00272 ; 00090 ; 00020 ; 00010 ; 00002 ; 00.5000 ; 01.0000 ; 00.6667 ; 00.1000 ; 01.0000 ; 00.6667 ; 00.0270 ; 00.0000 ; 00.0270 ; 00.0000 
00007 ; kkk ; BAR0013AroundTheFairyFort ; 00132 ; 00090 ; 00020 ; 00010 ; 00003 ; 00.3333 ; 01.0000 ; 00.5000 ; 00.1500 ; 01.0000 ; 00.6667 ; 00.2590 ; 00.0000 ; 00.2590 ; 00.0000 
00001 ; KKK ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.1390 ; 00.0000 ; 00.1390 ; 00.0000 
00002 ; KKK ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0140 ; 00.0000 ; 00.0140 ; 00.0000 
00003 ; KKK ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0260 ; 00.0000 ; 00.0260 ; 00.0000 
00004 ; KKK ; BAR0013AroundTheFairyFort ; 00132 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.0270 ; 00.0000 ; 00.0270 ; 00.0000 
00001 ;  ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.1100 ; 00.0000 ; 00.1100 ; 00.0000 
00002 ;  ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0280 ; 00.0000 ; 00.0280 ; 00.0000 
00003 ;  ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0270 ; 00.0000 ; 00.0270 ; 00.0000 
00004 ;  ; BAR0013AroundTheFairyFort ; 00132 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.0250 ; 00.0000 ; 00.0250 ; 00.0000 
00001 ; TESTE ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.1110 ; 00.0000 ; 00.1110 ; 00.0000 
00002 ; TESTE ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0360 ; 00.0000 ; 00.0360 ; 00.0000 
00003 ; TESTE ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0240 ; 00.0000 ; 00.0240 ; 00.0000 
00004 ; TESTE ; BAR0013AroundTheFairyFort ; 00132 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.0290 ; 00.0000 ; 00.0290 ; 00.0000 
00001 ; TESTE ; BAR0013AroundTheFairyFort ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0990 ; 00.0000 ; 00.0990 ; 00.0000 
